ocid,compiledRelease/id,compiledRelease/awards/0/id,compiledRelease/awards/0/value/amount,compiledRelease/awards/0/value/currency,compiledRelease/awards/0/value/currencyName,compiledRelease/awards/0/date
ocds-dgv273-seacev3-1234668,ocds-dgv273-seacev3-1234668-2026-09-18T10:23:14.013413-05:00,1234668-1818067,470436.09,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1235437,ocds-dgv273-seacev3-1235437-2026-09-18T10:23:13.882989-05:00,1235437-20562613898,96288.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1230906,ocds-dgv273-seacev3-1230906-2026-09-18T10:23:13.539178-05:00,1230906-20560168994,292823.88,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1232626,ocds-dgv273-seacev3-1232626-2026-09-18T10:23:13.391909-05:00,1232626-20600051254,402905.74,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1232465,ocds-dgv273-seacev3-1232465-2026-09-18T10:23:13.328962-05:00,1232465-20615192008,232080.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1229872,ocds-dgv273-seacev3-1229872-2026-09-18T10:23:13.182507-05:00,1229872-20603333137,72350.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1231485,ocds-dgv273-seacev3-1231485-2026-09-18T10:23:12.851061-05:00,1231485-20610633952,193000.0,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-1246830,ocds-dgv273-seacev3-1246830-2026-09-18T10:23:12.838749-05:00,1246830-20554671706,67516.72,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1237290,ocds-dgv273-seacev3-1237290-2026-09-18T10:23:12.248544-05:00,1237290-20421780472,245307.84,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1234329,ocds-dgv273-seacev3-1234329-2026-09-18T10:23:11.991661-05:00,1234329-1829249,849600.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1237824,ocds-dgv273-seacev3-1237824-2026-09-18T10:23:11.228424-05:00,1237824-20606748281,478000.0,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1236464,ocds-dgv273-seacev3-1236464-2026-09-18T10:23:10.959193-05:00,1236464-1828349,970055.99,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-216-3,ocds-dgv273-seacev3-2026-216-3-2026-09-18T10:23:10.562443-05:00,1235399-1829127,8543878.54,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1245322,ocds-dgv273-seacev3-1245322-2026-09-18T10:23:10.483949-05:00,1245322-1827302,129289.61,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-1237659,ocds-dgv273-seacev3-1237659-2026-09-18T10:23:10.346739-05:00,1237659-20392764373,41140.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1239148,ocds-dgv273-seacev3-1239148-2026-09-18T10:23:10.044452-05:00,1239148-1817851,299606.02,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1234848,ocds-dgv273-seacev3-1234848-2026-09-18T10:23:10.001939-05:00,1234848-20608811380,106000.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1236207,ocds-dgv273-seacev3-1236207-2026-09-18T10:23:09.888696-05:00,1236207-20601372852,330076.56,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1236207,ocds-dgv273-seacev3-1236207-2026-09-18T10:23:09.888696-05:00,1236207-20613176331,337147.2,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1236457,ocds-dgv273-seacev3-1236457-2026-09-18T10:23:09.797261-05:00,1236457-10266013596,137500.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-104988-4,ocds-dgv273-seacev3-2026-104988-4-2026-09-18T10:23:09.512310-05:00,1233931-20610752021,85500.0,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1235641,ocds-dgv273-seacev3-1235641-2026-09-18T10:23:09.450111-05:00,1235641-20489749611,117600.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1231718,ocds-dgv273-seacev3-1231718-2026-09-18T10:23:09.086119-05:00,1231718-20553577579,191127.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1233899,ocds-dgv273-seacev3-1233899-2026-09-18T10:23:08.480906-05:00,1233899-20505798245,198000.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1232591,ocds-dgv273-seacev3-1232591-2026-09-18T10:23:08.430835-05:00,1232591-1819161,1486351.57,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1231420,ocds-dgv273-seacev3-1231420-2026-09-18T10:23:08.387387-05:00,1231420-20506091382,230000.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1231110,ocds-dgv273-seacev3-1231110-2026-09-18T10:23:08.342830-05:00,1231110-20613695509,50000.0,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1246198,ocds-dgv273-seacev3-1246198-2026-09-18T10:23:08.260225-05:00,1246198-L0609014171,35900.0,USD,Dólar Norteamericano,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1237978,ocds-dgv273-seacev3-1237978-2026-09-18T10:23:08.223076-05:00,1237978-20538736695,475950.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1248519,ocds-dgv273-seacev3-1248519-2026-09-18T10:23:08.132342-05:00,1248519-1829976,339051.04,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1236567,ocds-dgv273-seacev3-1236567-2026-09-18T10:23:08.086398-05:00,1236567-20613154621,454429.0,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1232750,ocds-dgv273-seacev3-1232750-2026-09-18T10:23:07.525263-05:00,1232750-1815249,76111.94,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1232268,ocds-dgv273-seacev3-1232268-2026-09-18T10:23:07.503719-05:00,1232268-20600616235,169560.49,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-56441-4,ocds-dgv273-seacev3-2026-56441-4-2026-09-18T10:23:07.423724-05:00,1232334-10484866819,61710.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-56441-4,ocds-dgv273-seacev3-2026-56441-4-2026-09-18T10:23:07.423724-05:00,1232334-20615395570,64020.0,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1229581,ocds-dgv273-seacev3-1229581-2026-09-18T10:23:03.022030-05:00,1229581-20450700771,44580.0,PEN,Soles,2026-07-10T16:25:28-05:00
ocds-dgv273-seacev3-1229581,ocds-dgv273-seacev3-1229581-2026-09-18T10:23:03.022030-05:00,1229581-10106514386,47000.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-2026-1922-163,ocds-dgv273-seacev3-2026-1922-163-2026-09-18T10:23:02.768265-05:00,1236808-20556731285,197000.0,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1237783,ocds-dgv273-seacev3-1237783-2026-09-18T10:23:02.566471-05:00,1237783-20606106867,250869.92,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1233280,ocds-dgv273-seacev3-1233280-2026-09-18T10:23:02.332728-05:00,1233280-20101984291,120301.0,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-2026-1997-13,ocds-dgv273-seacev3-2026-1997-13-2026-09-18T10:23:01.898811-05:00,1236008-20519374499,350000.0,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1244064,ocds-dgv273-seacev3-1244064-2026-09-18T10:23:01.667548-05:00,1244064-20611992433,199998.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1236797,ocds-dgv273-seacev3-1236797-2026-09-18T10:23:01.329032-05:00,1236797-20394087913,157500.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-2026-10246-42,ocds-dgv273-seacev3-2026-10246-42-2026-09-18T10:23:01.246863-05:00,1234770-20602606334,228000.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1233159,ocds-dgv273-seacev3-1233159-2026-09-18T10:23:00.894934-05:00,1233159-20607025186,304783.72,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1245142,ocds-dgv273-seacev3-1245142-2026-09-18T10:22:59.961626-05:00,1245142-20600078314,52350.0,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1247926,ocds-dgv273-seacev3-1247926-2026-09-18T10:22:59.767557-05:00,1247926-20610307818,6300000.0,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1234327,ocds-dgv273-seacev3-1234327-2026-09-18T10:22:59.683160-05:00,1234327-20448439519,179872.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1235989,ocds-dgv273-seacev3-1235989-2026-09-18T10:22:59.472694-05:00,1235989-20559644243,220800.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1235989,ocds-dgv273-seacev3-1235989-2026-09-18T10:22:59.472694-05:00,1235989-20449458436,221099.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1233673,ocds-dgv273-seacev3-1233673-2026-09-18T10:22:59.346189-05:00,1233673-10465435068,99522.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1232321,ocds-dgv273-seacev3-1232321-2026-09-18T10:22:59.309415-05:00,1232321-20601590159,312000.0,PEN,Nuevos Soles,2026-09-10T00:00:00-05:00
ocds-dgv273-seacev3-1243642,ocds-dgv273-seacev3-1243642-2026-09-18T10:22:59.280492-05:00,1243642-20447760143,4718776.2,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-200276-43,ocds-dgv273-seacev3-2026-200276-43-2026-09-18T10:22:59.152210-05:00,1236513-20452467284,332869.68,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-1995-67,ocds-dgv273-seacev3-2026-1995-67-2026-09-18T10:22:59.138465-05:00,1236137-20520775596,229003.2,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-2026-1995-67,ocds-dgv273-seacev3-2026-1995-67-2026-09-18T10:22:59.138465-05:00,1236137-20614046059,265939.2,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1232654,ocds-dgv273-seacev3-1232654-2026-09-18T10:22:59.028055-05:00,1232654-20611540800,168850.8,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1236422,ocds-dgv273-seacev3-1236422-2026-09-18T10:22:58.506096-05:00,1236422-1820638,1187898.48,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-2026-10567-2,ocds-dgv273-seacev3-2026-10567-2-2026-09-18T10:22:58.495187-05:00,1234283-20542694638,115092.44,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1236501,ocds-dgv273-seacev3-1236501-2026-09-18T10:22:58.381945-05:00,1236501-10410647635,770000.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1234625,ocds-dgv273-seacev3-1234625-2026-09-18T10:22:58.223495-05:00,1234625-1817281,121939.39,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1247181,ocds-dgv273-seacev3-1247181-2026-09-18T10:22:57.491952-05:00,1247181-1828140,590086.93,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1233804,ocds-dgv273-seacev3-1233804-2026-09-18T10:22:57.401959-05:00,1233804-10732315638,86670.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1232351,ocds-dgv273-seacev3-1232351-2026-09-18T10:22:57.344005-05:00,1232351-10224650456,716216.8,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1232351,ocds-dgv273-seacev3-1232351-2026-09-18T10:22:57.344005-05:00,1232351-20600616235,786785.22,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1246177,ocds-dgv273-seacev3-1246177-2026-09-18T10:22:57.200212-05:00,1246177-20480305991,3686926.37,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-1233263,ocds-dgv273-seacev3-1233263-2026-09-18T10:22:57.134157-05:00,1233263-10081579887,85000.0,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-200276-26,ocds-dgv273-seacev3-2026-200276-26-2026-09-18T10:22:57.025069-05:00,1234655-20553404631,248842.0,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-1233769,ocds-dgv273-seacev3-1233769-2026-09-18T10:22:56.650762-05:00,1233769-10023948619,66255.0,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-1237394,ocds-dgv273-seacev3-1237394-2026-09-18T10:22:56.503820-05:00,1237394-20609287803,48519.24,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1232981,ocds-dgv273-seacev3-1232981-2026-09-18T10:22:56.333268-05:00,1232981-1817869,109890.0,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1231667,ocds-dgv273-seacev3-1231667-2026-09-18T10:22:56.276107-05:00,1231667-1819602,956018.13,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1230495,ocds-dgv273-seacev3-1230495-2026-09-18T10:22:56.180198-05:00,1230495-20526323581,6292438.26,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-2026-2543-463,ocds-dgv273-seacev3-2026-2543-463-2026-09-18T10:22:56.164412-05:00,1229456-20605400524,107380.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1229577,ocds-dgv273-seacev3-1229577-2026-09-18T10:22:56.077435-05:00,1229577-20539408543,2446188.71,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1236333,ocds-dgv273-seacev3-1236333-2026-09-18T10:22:52.076624-05:00,1236333-1825813,244997.13,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1236108,ocds-dgv273-seacev3-1236108-2026-09-18T10:22:51.836157-05:00,1236108-20415716754,166000.0,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1235021,ocds-dgv273-seacev3-1235021-2026-09-18T10:22:51.330426-05:00,1235021-1819710,68000.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1236707,ocds-dgv273-seacev3-1236707-2026-09-18T10:22:51.068838-05:00,1236707-20605183434,146943.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-744-9,ocds-dgv273-seacev3-2026-744-9-2026-09-18T10:22:51.041693-05:00,1234932-20600989040,597528.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1244125,ocds-dgv273-seacev3-1244125-2026-09-18T10:22:50.919436-05:00,1244125-1830806,568537.82,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1235821,ocds-dgv273-seacev3-1235821-2026-09-18T10:22:50.758921-05:00,1235821-20574764867,68766.25,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1235169,ocds-dgv273-seacev3-1235169-2026-09-18T10:22:50.686128-05:00,1235169-20568929315,428888.88,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1237540,ocds-dgv273-seacev3-1237540-2026-09-18T10:22:50.564359-05:00,1237540-20518759079,48037.5,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1243714,ocds-dgv273-seacev3-1243714-2026-09-18T10:22:49.885295-05:00,1243714-1829633,20825561.3,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1232093,ocds-dgv273-seacev3-1232093-2026-09-18T10:22:49.861972-05:00,1232093-1818687,116794.8,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-1231177,ocds-dgv273-seacev3-1231177-2026-09-18T10:22:49.843503-05:00,1231177-20603924542,256762.21,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-1237322,ocds-dgv273-seacev3-1237322-2026-09-18T10:22:49.694746-05:00,1237322-1821736,4605259.24,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1235094,ocds-dgv273-seacev3-1235094-2026-09-18T10:22:49.525416-05:00,1235094-10702906836,99000.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1232662,ocds-dgv273-seacev3-1232662-2026-09-18T10:22:49.508758-05:00,1232662-1813970,196000.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1236600,ocds-dgv273-seacev3-1236600-2026-09-18T10:22:49.459606-05:00,1236600-20452457211,412940.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1231427,ocds-dgv273-seacev3-1231427-2026-09-18T10:22:49.265682-05:00,1231427-20513751495,4490032.6,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1237751,ocds-dgv273-seacev3-1237751-2026-09-18T10:22:49.148840-05:00,1237751-20345367757,1199000.0,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1237060,ocds-dgv273-seacev3-1237060-2026-09-18T10:22:49.132858-05:00,1237060-20606367334,550000.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1237166,ocds-dgv273-seacev3-1237166-2026-09-18T10:22:49.063353-05:00,1237166-1821810,717368.67,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1235151,ocds-dgv273-seacev3-1235151-2026-09-18T10:22:49.037579-05:00,1235151-1825364,1501125.88,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1245130,ocds-dgv273-seacev3-1245130-2026-09-18T10:22:48.145642-05:00,1245130-1825567,6587397.55,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-1986-8,ocds-dgv273-seacev3-2026-1986-8-2026-09-18T10:22:48.124413-05:00,1228615-20563324300,340000.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1237143,ocds-dgv273-seacev3-1237143-2026-09-18T10:22:48.021271-05:00,1237143-1819544,85050.39,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1236566,ocds-dgv273-seacev3-1236566-2026-09-18T10:22:47.954117-05:00,1236566-20532732116,54450.0,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1249047,ocds-dgv273-seacev3-1249047-2026-09-18T10:22:47.877270-05:00,1249047-20498249630,376974.97,PEN,Soles,2026-09-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-1348-11,ocds-dgv273-seacev3-2026-1348-11-2026-09-18T10:22:47.760767-05:00,1235794-20520775596,64326.0,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-2026-200051-5,ocds-dgv273-seacev3-2026-200051-5-2026-09-18T10:22:47.396652-05:00,1234764-20610901451,70000.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1234704,ocds-dgv273-seacev3-1234704-2026-09-18T10:22:47.379501-05:00,1234704-1818131,1151431.88,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1233338,ocds-dgv273-seacev3-1233338-2026-09-18T10:22:47.276172-05:00,1233338-20600055284,98836.8,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1230103,ocds-dgv273-seacev3-1230103-2026-09-18T10:22:47.249693-05:00,1230103-1817366,115255.01,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1235726,ocds-dgv273-seacev3-1235726-2026-09-18T10:22:47.137368-05:00,1235726-20611399694,79200.0,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1232639,ocds-dgv273-seacev3-1232639-2026-09-18T10:22:46.683422-05:00,1232639-20568801351,139162.5,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1236852,ocds-dgv273-seacev3-1236852-2026-09-18T10:22:46.470549-05:00,1236852-20609586975,449890.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1230258,ocds-dgv273-seacev3-1230258-2026-09-18T10:22:46.429584-05:00,1230258-10076369939,1659990.0,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-1232148,ocds-dgv273-seacev3-1232148-2026-09-18T10:22:46.308414-05:00,1232148-20615192008,70875.0,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-1240957,ocds-dgv273-seacev3-1240957-2026-09-18T10:22:45.879096-05:00,1240957-10708280238,393108.0,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1237708,ocds-dgv273-seacev3-1237708-2026-09-18T10:22:45.835233-05:00,1237708-20490643576,412000.0,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-1232307,ocds-dgv273-seacev3-1232307-2026-09-18T10:22:45.444608-05:00,1232307-1815501,429800.0,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1234462,ocds-dgv273-seacev3-1234462-2026-09-18T10:22:45.388015-05:00,1234462-20613107828,116000.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1233014,ocds-dgv273-seacev3-1233014-2026-09-18T10:22:45.356145-05:00,1233014-20603075391,58540.0,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-2000-23,ocds-dgv273-seacev3-2026-2000-23-2026-09-18T10:22:45.242980-05:00,1231828-20510511574,367984.82,PEN,Soles,2026-09-03T00:00:00-05:00
ocds-dgv273-seacev3-1232884,ocds-dgv273-seacev3-1232884-2026-09-18T10:22:45.069016-05:00,1232884-20601014654,159600.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1232809,ocds-dgv273-seacev3-1232809-2026-09-18T10:22:45.054541-05:00,1232809-20502853750,1480227.4,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1230363,ocds-dgv273-seacev3-1230363-2026-09-18T10:22:44.985329-05:00,1230363-1813520,245451.8,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1231574,ocds-dgv273-seacev3-1231574-2026-09-18T10:22:44.914989-05:00,1231574-1820345,12854322.74,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1230780,ocds-dgv273-seacev3-1230780-2026-09-18T10:22:44.905765-05:00,1230780-1813220,190097.41,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1230051,ocds-dgv273-seacev3-1230051-2026-09-18T10:22:44.888942-05:00,1230051-1812341,96000.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1245486,ocds-dgv273-seacev3-1245486-2026-09-18T10:22:40.725298-05:00,1245486-20547508972,209990.0,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1234710,ocds-dgv273-seacev3-1234710-2026-09-18T10:22:40.690858-05:00,1234710-20501887286,1050017.6,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1237845,ocds-dgv273-seacev3-1237845-2026-09-18T10:22:40.631344-05:00,1237845-20601927111,62400.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1237796,ocds-dgv273-seacev3-1237796-2026-09-18T10:22:40.613791-05:00,1237796-20298258821,333162.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1231557,ocds-dgv273-seacev3-1231557-2026-09-18T10:22:40.529930-05:00,1231557-1820094,513000.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1240028,ocds-dgv273-seacev3-1240028-2026-09-18T10:22:40.199875-05:00,1240028-1820656,1856602.22,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1233101,ocds-dgv273-seacev3-1233101-2026-09-18T10:22:40.183637-05:00,1233101-20609307553,261330.0,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-1235953,ocds-dgv273-seacev3-1235953-2026-09-18T10:22:39.826692-05:00,1235953-20532732116,71200.0,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1237636,ocds-dgv273-seacev3-1237636-2026-09-18T10:22:39.810956-05:00,1237636-1820341,451095.0,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1236941,ocds-dgv273-seacev3-1236941-2026-09-18T10:22:39.519916-05:00,1236941-1827855,625992.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1237763,ocds-dgv273-seacev3-1237763-2026-09-18T10:22:39.399286-05:00,1237763-1821070,1701371.87,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1231091,ocds-dgv273-seacev3-1231091-2026-09-18T10:22:39.380594-05:00,1231091-20603724519,46770.78,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1244308,ocds-dgv273-seacev3-1244308-2026-09-18T10:22:39.332110-05:00,1244308-20601049474,527722.71,PEN,Soles,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-1237537,ocds-dgv273-seacev3-1237537-2026-09-18T10:22:39.307295-05:00,1237537-1831331,289000.0,PEN,Soles,2026-09-17T00:00:00-05:00
ocds-dgv273-seacev3-1235361,ocds-dgv273-seacev3-1235361-2026-09-18T10:22:38.955379-05:00,1235361-1817755,406545.29,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1234566,ocds-dgv273-seacev3-1234566-2026-09-18T10:22:38.702726-05:00,1234566-20520604198,890925.7,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-1232055,ocds-dgv273-seacev3-1232055-2026-09-18T10:22:38.685453-05:00,1232055-20255361695,274571.65,PEN,Soles,2026-09-03T00:00:00-05:00
ocds-dgv273-seacev3-1232055,ocds-dgv273-seacev3-1232055-2026-09-18T10:22:38.685453-05:00,1232055-20520892631,812131.55,PEN,Soles,2026-09-03T00:00:00-05:00
ocds-dgv273-seacev3-1232055,ocds-dgv273-seacev3-1232055-2026-09-18T10:22:38.685453-05:00,1232055-20601582954,459973.7,PEN,Soles,2026-09-03T00:00:00-05:00
ocds-dgv273-seacev3-1230628,ocds-dgv273-seacev3-1230628-2026-09-18T10:22:38.671255-05:00,1230628-20552452314,104780.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1250562,ocds-dgv273-seacev3-1250562-2026-09-18T10:22:38.638331-05:00,1250562-10402364578,114000.0,PEN,Soles,2026-09-16T00:00:00-05:00
